:START_ID,:END_ID,:TYPE
a_209412,t_15,IN_TOPIC
a_209412,t_1168,IN_TOPIC
a_209412,t_147,IN_TOPIC
a_209412,t_1204,IN_TOPIC
a_209412,t_1208,IN_TOPIC
a_209412,t_3,IN_TOPIC
a_209412,t_1,IN_TOPIC
a_209412,t_1200,IN_TOPIC
a_209412,t_106,IN_TOPIC
a_209412,t_68,IN_TOPIC
a_209412,t_1131,IN_TOPIC
a_209412,t_1213,IN_TOPIC
a_209412,t_70,IN_TOPIC
a_209412,t_1182,IN_TOPIC
a_209412,t_1193,IN_TOPIC
a_209414,t_8,IN_TOPIC
a_209414,t_11,IN_TOPIC
a_209414,t_1168,IN_TOPIC
a_209414,t_147,IN_TOPIC
a_209414,t_1204,IN_TOPIC
a_209414,t_1174,IN_TOPIC
a_209414,t_1208,IN_TOPIC
a_209414,t_1,IN_TOPIC
a_209414,t_3,IN_TOPIC
a_209414,t_1200,IN_TOPIC
a_209414,t_106,IN_TOPIC
a_209414,t_1131,IN_TOPIC
a_209414,t_36,IN_TOPIC
a_209414,t_1213,IN_TOPIC
a_209414,t_32,IN_TOPIC
a_209414,t_1180,IN_TOPIC
a_209414,t_70,IN_TOPIC
a_209414,t_1172,IN_TOPIC
a_209415,t_1208,IN_TOPIC
a_209415,t_8,IN_TOPIC
a_209415,t_15,IN_TOPIC
a_209415,t_3,IN_TOPIC
a_209415,t_48,IN_TOPIC
a_209415,t_1213,IN_TOPIC
a_209415,t_1180,IN_TOPIC
a_209415,t_1194,IN_TOPIC
a_209434,t_1195,IN_TOPIC
a_209434,t_147,IN_TOPIC
a_209434,t_3,IN_TOPIC
a_209434,t_31,IN_TOPIC
a_209434,t_21,IN_TOPIC
a_209434,t_48,IN_TOPIC
a_209434,t_36,IN_TOPIC
a_209435,t_1195,IN_TOPIC
a_209435,t_15,IN_TOPIC
a_209435,t_1168,IN_TOPIC
a_209435,t_147,IN_TOPIC
a_209435,t_1174,IN_TOPIC
a_209435,t_1,IN_TOPIC
a_209435,t_3,IN_TOPIC
a_209435,t_48,IN_TOPIC
a_209435,t_32,IN_TOPIC
a_209435,t_1194,IN_TOPIC
a_209435,t_1171,IN_TOPIC
a_209461,t_8,IN_TOPIC
a_209461,t_1195,IN_TOPIC
a_209461,t_1174,IN_TOPIC
a_209461,t_21,IN_TOPIC
a_209461,t_1,IN_TOPIC
a_209461,t_48,IN_TOPIC
a_209461,t_32,IN_TOPIC
a_209466,t_8,IN_TOPIC
a_209466,t_1174,IN_TOPIC
a_209466,t_1,IN_TOPIC
a_209466,t_6,IN_TOPIC
a_209466,t_32,IN_TOPIC
a_209467,t_8,IN_TOPIC
a_209467,t_1195,IN_TOPIC
a_209467,t_147,IN_TOPIC
a_209467,t_1204,IN_TOPIC
a_209467,t_1174,IN_TOPIC
a_209467,t_21,IN_TOPIC
a_209467,t_17,IN_TOPIC
a_209467,t_19,IN_TOPIC
a_209467,t_32,IN_TOPIC
a_209467,t_70,IN_TOPIC
a_209478,t_1174,IN_TOPIC
a_209478,t_32,IN_TOPIC
a_209478,t_1,IN_TOPIC
a_209478,t_77,IN_TOPIC
a_209480,t_8,IN_TOPIC
a_209480,t_1195,IN_TOPIC
a_209480,t_147,IN_TOPIC
a_209480,t_1174,IN_TOPIC
a_209480,t_1208,IN_TOPIC
a_209480,t_1,IN_TOPIC
a_209480,t_32,IN_TOPIC
a_209480,t_6,IN_TOPIC
a_209480,t_1213,IN_TOPIC
a_209480,t_1176,IN_TOPIC
a_209480,t_1180,IN_TOPIC
a_209480,t_1199,IN_TOPIC
a_209482,t_8,IN_TOPIC
a_209482,t_1195,IN_TOPIC
a_209482,t_1174,IN_TOPIC
a_209482,t_1,IN_TOPIC
a_209482,t_1196,IN_TOPIC
a_209482,t_32,IN_TOPIC
a_209482,t_1180,IN_TOPIC
a_209485,t_1208,IN_TOPIC
a_209485,t_8,IN_TOPIC
a_209485,t_31,IN_TOPIC
a_209485,t_1185,IN_TOPIC
a_209485,t_1213,IN_TOPIC
a_209493,t_1208,IN_TOPIC
a_209493,t_8,IN_TOPIC
a_209493,t_1174,IN_TOPIC
a_209493,t_32,IN_TOPIC
a_209493,t_1,IN_TOPIC
a_209493,t_1210,IN_TOPIC
a_209493,t_1180,IN_TOPIC
a_209495,t_1168,IN_TOPIC
a_209495,t_11,IN_TOPIC
a_209495,t_147,IN_TOPIC
a_209495,t_15,IN_TOPIC
a_209495,t_1200,IN_TOPIC
a_209495,t_1,IN_TOPIC
a_209495,t_3,IN_TOPIC
a_209495,t_48,IN_TOPIC
a_209500,t_8,IN_TOPIC
a_209500,t_11,IN_TOPIC
a_209500,t_1195,IN_TOPIC
a_209500,t_1168,IN_TOPIC
a_209500,t_147,IN_TOPIC
a_209500,t_1204,IN_TOPIC
a_209500,t_1200,IN_TOPIC
a_209500,t_145,IN_TOPIC
a_209500,t_36,IN_TOPIC
a_209500,t_1180,IN_TOPIC
a_209500,t_1182,IN_TOPIC
a_209500,t_1160,IN_TOPIC
a_209538,t_1195,IN_TOPIC
a_209538,t_1204,IN_TOPIC
a_209538,t_147,IN_TOPIC
a_209538,t_3,IN_TOPIC
a_209538,t_1,IN_TOPIC
a_209538,t_21,IN_TOPIC
a_209538,t_1118,IN_TOPIC
a_209538,t_1206,IN_TOPIC
a_209543,t_1174,IN_TOPIC
a_209543,t_1,IN_TOPIC
a_209543,t_3,IN_TOPIC
a_209543,t_36,IN_TOPIC
a_209543,t_1176,IN_TOPIC
a_209543,t_1187,IN_TOPIC
a_209544,t_8,IN_TOPIC
a_209544,t_11,IN_TOPIC
a_209544,t_147,IN_TOPIC
a_209544,t_1174,IN_TOPIC
a_209544,t_1208,IN_TOPIC
a_209544,t_106,IN_TOPIC
a_209544,t_1137,IN_TOPIC
a_209544,t_1200,IN_TOPIC
a_209544,t_119,IN_TOPIC
a_209544,t_145,IN_TOPIC
a_209544,t_1213,IN_TOPIC
a_209544,t_1175,IN_TOPIC
a_209544,t_1176,IN_TOPIC
a_209544,t_32,IN_TOPIC
a_209544,t_1180,IN_TOPIC
a_209544,t_70,IN_TOPIC
a_209544,t_1187,IN_TOPIC
a_209556,t_11,IN_TOPIC
a_209556,t_1168,IN_TOPIC
a_209556,t_147,IN_TOPIC
a_209556,t_1204,IN_TOPIC
a_209556,t_1207,IN_TOPIC
a_209556,t_3,IN_TOPIC
a_209556,t_106,IN_TOPIC
a_209556,t_43,IN_TOPIC
a_209556,t_145,IN_TOPIC
a_209556,t_1206,IN_TOPIC
a_209556,t_1172,IN_TOPIC
a_20956,t_11,IN_TOPIC
a_20956,t_106,IN_TOPIC
a_20956,t_36,IN_TOPIC
a_20956,t_116,IN_TOPIC
a_20956,t_1213,IN_TOPIC
a_20956,t_70,IN_TOPIC
a_20956,t_1193,IN_TOPIC
a_209560,t_1168,IN_TOPIC
a_209560,t_1204,IN_TOPIC
a_209560,t_15,IN_TOPIC
a_209560,t_43,IN_TOPIC
a_209560,t_1160,IN_TOPIC
a_209560,t_1131,IN_TOPIC
a_209560,t_1205,IN_TOPIC
a_209560,t_1206,IN_TOPIC
a_209560,t_1169,IN_TOPIC
a_209560,t_1170,IN_TOPIC
a_209560,t_1172,IN_TOPIC
a_209560,t_1173,IN_TOPIC
a_209564,t_8,IN_TOPIC
a_209564,t_1195,IN_TOPIC
a_209564,t_1168,IN_TOPIC
a_209564,t_147,IN_TOPIC
a_209564,t_1204,IN_TOPIC
a_209564,t_1174,IN_TOPIC
a_209564,t_1207,IN_TOPIC
a_209564,t_1208,IN_TOPIC
a_209564,t_32,IN_TOPIC
a_209564,t_1196,IN_TOPIC
a_209564,t_13,IN_TOPIC
a_209564,t_61,IN_TOPIC
a_209564,t_1209,IN_TOPIC
a_209564,t_1212,IN_TOPIC
a_209564,t_1213,IN_TOPIC
a_209564,t_1176,IN_TOPIC
a_209564,t_1180,IN_TOPIC
a_209564,t_70,IN_TOPIC
a_209564,t_1199,IN_TOPIC
a_209564,t_1205,IN_TOPIC
a_209564,t_1131,IN_TOPIC
a_209564,t_1172,IN_TOPIC
a_209564,t_1173,IN_TOPIC
a_209566,t_8,IN_TOPIC
a_209566,t_1195,IN_TOPIC
a_209566,t_147,IN_TOPIC
a_209566,t_1204,IN_TOPIC
a_209566,t_1174,IN_TOPIC
a_209566,t_1208,IN_TOPIC
a_209566,t_3,IN_TOPIC
a_209566,t_48,IN_TOPIC
a_209566,t_1213,IN_TOPIC
a_209566,t_32,IN_TOPIC
a_209566,t_70,IN_TOPIC
a_209566,t_1205,IN_TOPIC
a_209575,t_8,IN_TOPIC
a_209575,t_15,IN_TOPIC
a_209575,t_1168,IN_TOPIC
a_209575,t_147,IN_TOPIC
a_209575,t_1204,IN_TOPIC
a_209575,t_1174,IN_TOPIC
a_209575,t_1208,IN_TOPIC
a_209575,t_1137,IN_TOPIC
a_209575,t_17,IN_TOPIC
a_209575,t_29,IN_TOPIC
a_209575,t_1131,IN_TOPIC
a_209575,t_1213,IN_TOPIC
a_209575,t_1176,IN_TOPIC
a_209575,t_32,IN_TOPIC
a_209575,t_1180,IN_TOPIC
a_209575,t_1205,IN_TOPIC
a_209575,t_1172,IN_TOPIC
a_209581,t_8,IN_TOPIC
a_209581,t_11,IN_TOPIC
a_209581,t_1195,IN_TOPIC
a_209581,t_15,IN_TOPIC
a_209581,t_1168,IN_TOPIC
a_209581,t_1204,IN_TOPIC
a_209581,t_1208,IN_TOPIC
a_209581,t_17,IN_TOPIC
a_209581,t_1200,IN_TOPIC
a_209581,t_70,IN_TOPIC
a_209581,t_106,IN_TOPIC
a_209581,t_1213,IN_TOPIC
a_209581,t_1193,IN_TOPIC
a_209581,t_1196,IN_TOPIC
a_209581,t_1160,IN_TOPIC
a_209581,t_1205,IN_TOPIC
a_209581,t_160,IN_TOPIC
a_209589,t_8,IN_TOPIC
a_209589,t_11,IN_TOPIC
a_209589,t_1168,IN_TOPIC
a_209589,t_147,IN_TOPIC
a_209589,t_1174,IN_TOPIC
a_209589,t_1208,IN_TOPIC
a_209589,t_1,IN_TOPIC
a_209589,t_43,IN_TOPIC
a_209589,t_106,IN_TOPIC
a_209589,t_1200,IN_TOPIC
a_209589,t_48,IN_TOPIC
a_209589,t_1213,IN_TOPIC
a_209589,t_32,IN_TOPIC
a_209589,t_70,IN_TOPIC
a_209589,t_26,IN_TOPIC
a_209589,t_1173,IN_TOPIC
a_209590,t_11,IN_TOPIC
a_209590,t_147,IN_TOPIC
a_209590,t_1200,IN_TOPIC
a_209590,t_31,IN_TOPIC
a_209590,t_20,IN_TOPIC
a_209590,t_1183,IN_TOPIC
a_209593,t_8,IN_TOPIC
a_209593,t_15,IN_TOPIC
a_209593,t_1168,IN_TOPIC
a_209593,t_1204,IN_TOPIC
a_209593,t_1174,IN_TOPIC
a_209593,t_1208,IN_TOPIC
a_209593,t_43,IN_TOPIC
a_209593,t_48,IN_TOPIC
a_209593,t_1131,IN_TOPIC
a_209593,t_1213,IN_TOPIC
a_209593,t_1175,IN_TOPIC
a_209593,t_32,IN_TOPIC
a_209593,t_70,IN_TOPIC
a_209593,t_1193,IN_TOPIC
a_209593,t_1205,IN_TOPIC
a_209593,t_1206,IN_TOPIC
a_209596,t_1168,IN_TOPIC
a_209596,t_147,IN_TOPIC
a_209596,t_1204,IN_TOPIC
a_209596,t_1174,IN_TOPIC
a_209596,t_1208,IN_TOPIC
a_209596,t_31,IN_TOPIC
a_209596,t_17,IN_TOPIC
a_209596,t_1137,IN_TOPIC
a_209596,t_20,IN_TOPIC
a_209596,t_1185,IN_TOPIC
a_209596,t_1213,IN_TOPIC
a_209596,t_32,IN_TOPIC
a_209596,t_1205,IN_TOPIC
a_209596,t_1172,IN_TOPIC
a_209596,t_160,IN_TOPIC
a_209619,t_147,IN_TOPIC
a_209619,t_1204,IN_TOPIC
a_209619,t_15,IN_TOPIC
a_209619,t_3,IN_TOPIC
a_209619,t_48,IN_TOPIC
a_209619,t_26,IN_TOPIC
a_209619,t_1160,IN_TOPIC
a_209621,t_1208,IN_TOPIC
a_209621,t_8,IN_TOPIC
a_209621,t_1174,IN_TOPIC
a_209621,t_15,IN_TOPIC
a_209621,t_3,IN_TOPIC
a_209621,t_1,IN_TOPIC
a_209621,t_43,IN_TOPIC
a_209621,t_48,IN_TOPIC
a_209621,t_1213,IN_TOPIC
a_209621,t_1175,IN_TOPIC
a_209621,t_1176,IN_TOPIC
a_209621,t_32,IN_TOPIC
a_209621,t_1180,IN_TOPIC
a_209621,t_70,IN_TOPIC
a_209621,t_1193,IN_TOPIC
a_209659,t_8,IN_TOPIC
a_209659,t_147,IN_TOPIC
a_209659,t_1204,IN_TOPIC
a_209659,t_1174,IN_TOPIC
a_209659,t_1208,IN_TOPIC
a_209659,t_1,IN_TOPIC
a_209659,t_17,IN_TOPIC
a_209659,t_6,IN_TOPIC
a_209659,t_59,IN_TOPIC
a_209659,t_1213,IN_TOPIC
a_209659,t_32,IN_TOPIC
a_209659,t_1180,IN_TOPIC
a_209659,t_70,IN_TOPIC
a_209672,t_8,IN_TOPIC
a_209672,t_15,IN_TOPIC
a_209672,t_1168,IN_TOPIC
a_209672,t_147,IN_TOPIC
a_209672,t_1204,IN_TOPIC
a_209672,t_1174,IN_TOPIC
a_209672,t_1207,IN_TOPIC
a_209672,t_31,IN_TOPIC
a_209672,t_43,IN_TOPIC
a_209672,t_48,IN_TOPIC
a_209672,t_32,IN_TOPIC
a_209672,t_1182,IN_TOPIC
a_209672,t_1189,IN_TOPIC
a_209672,t_1205,IN_TOPIC
a_209672,t_1206,IN_TOPIC
a_209672,t_1131,IN_TOPIC
a_209672,t_1173,IN_TOPIC
a_20969,t_11,IN_TOPIC
a_20969,t_1200,IN_TOPIC
a_20969,t_108,IN_TOPIC
a_20969,t_26,IN_TOPIC
a_20969,t_1187,IN_TOPIC
a_20969,t_1172,IN_TOPIC
a_20969,t_1168,IN_TOPIC
a_209694,t_147,IN_TOPIC
a_209694,t_1,IN_TOPIC
a_209694,t_3,IN_TOPIC
a_209694,t_48,IN_TOPIC
a_209695,t_147,IN_TOPIC
a_209695,t_3,IN_TOPIC
a_209695,t_43,IN_TOPIC
a_209695,t_145,IN_TOPIC
a_209696,t_8,IN_TOPIC
a_209696,t_11,IN_TOPIC
a_209696,t_15,IN_TOPIC
a_209696,t_147,IN_TOPIC
a_209696,t_1204,IN_TOPIC
a_209696,t_1174,IN_TOPIC
a_209696,t_1208,IN_TOPIC
a_209696,t_17,IN_TOPIC
a_209696,t_1,IN_TOPIC
a_209696,t_13,IN_TOPIC
a_209696,t_32,IN_TOPIC
a_209696,t_1200,IN_TOPIC
a_209696,t_106,IN_TOPIC
a_209696,t_1131,IN_TOPIC
a_209696,t_119,IN_TOPIC
a_209696,t_14,IN_TOPIC
a_209696,t_142,IN_TOPIC
a_209696,t_98,IN_TOPIC
a_209696,t_1210,IN_TOPIC
a_209696,t_1211,IN_TOPIC
a_209696,t_1212,IN_TOPIC
a_209696,t_1213,IN_TOPIC
a_209696,t_1214,IN_TOPIC
a_209696,t_1178,IN_TOPIC
a_209696,t_1180,IN_TOPIC
a_209696,t_70,IN_TOPIC
a_209696,t_1193,IN_TOPIC
a_209696,t_1182,IN_TOPIC
a_209696,t_1183,IN_TOPIC
a_209696,t_1167,IN_TOPIC
a_2097,t_11,IN_TOPIC
a_2097,t_1200,IN_TOPIC
a_2097,t_1196,IN_TOPIC
a_2097,t_1,IN_TOPIC
a_2097,t_68,IN_TOPIC
a_2097,t_1180,IN_TOPIC
a_2097,t_70,IN_TOPIC
a_2097,t_147,IN_TOPIC
a_209709,t_1208,IN_TOPIC
a_209709,t_1174,IN_TOPIC
a_209709,t_32,IN_TOPIC
a_209709,t_1,IN_TOPIC
a_209709,t_77,IN_TOPIC
a_209709,t_1213,IN_TOPIC
a_209710,t_1195,IN_TOPIC
a_209710,t_1204,IN_TOPIC
a_209710,t_3,IN_TOPIC
a_209710,t_48,IN_TOPIC
a_209710,t_1198,IN_TOPIC
a_209710,t_1206,IN_TOPIC
a_20972,t_11,IN_TOPIC
a_20972,t_1200,IN_TOPIC
a_20972,t_3,IN_TOPIC
a_20972,t_26,IN_TOPIC
a_20972,t_1213,IN_TOPIC
a_20972,t_32,IN_TOPIC
a_20972,t_70,IN_TOPIC
a_20972,t_1182,IN_TOPIC
a_20972,t_1192,IN_TOPIC
a_20972,t_147,IN_TOPIC
a_209721,t_1204,IN_TOPIC
a_209721,t_1160,IN_TOPIC
a_209721,t_3,IN_TOPIC
a_209721,t_107,IN_TOPIC
a_209726,t_1168,IN_TOPIC
a_209726,t_1195,IN_TOPIC
a_209726,t_1204,IN_TOPIC
a_209726,t_147,IN_TOPIC
a_209726,t_3,IN_TOPIC
a_209726,t_43,IN_TOPIC
a_209726,t_1198,IN_TOPIC
a_209726,t_1205,IN_TOPIC
a_209726,t_1206,IN_TOPIC
a_209726,t_26,IN_TOPIC
a_209726,t_1169,IN_TOPIC
a_209726,t_1172,IN_TOPIC
a_209729,t_147,IN_TOPIC
a_209729,t_1204,IN_TOPIC
a_209729,t_3,IN_TOPIC
a_209729,t_31,IN_TOPIC
a_209729,t_1186,IN_TOPIC
a_209729,t_1205,IN_TOPIC
a_20974,t_11,IN_TOPIC
a_20974,t_8,IN_TOPIC
a_20974,t_106,IN_TOPIC
a_20974,t_70,IN_TOPIC
a_20974,t_1213,IN_TOPIC
a_20974,t_1178,IN_TOPIC
a_20974,t_1175,IN_TOPIC
a_20974,t_1176,IN_TOPIC
a_20974,t_32,IN_TOPIC
a_20974,t_1180,IN_TOPIC
a_20974,t_1206,IN_TOPIC
a_20974,t_1131,IN_TOPIC
a_20974,t_1172,IN_TOPIC
a_209743,t_8,IN_TOPIC
a_209743,t_11,IN_TOPIC
a_209743,t_1195,IN_TOPIC
a_209743,t_15,IN_TOPIC
a_209743,t_1204,IN_TOPIC
a_209743,t_1174,IN_TOPIC
a_209743,t_31,IN_TOPIC
a_209743,t_1160,IN_TOPIC
a_209743,t_106,IN_TOPIC
a_209743,t_1200,IN_TOPIC
a_209743,t_29,IN_TOPIC
a_209743,t_48,IN_TOPIC
a_209743,t_1131,IN_TOPIC
a_209743,t_1176,IN_TOPIC
a_209743,t_32,IN_TOPIC
a_209743,t_70,IN_TOPIC
a_209743,t_1183,IN_TOPIC
a_209743,t_1197,IN_TOPIC
a_209743,t_1199,IN_TOPIC
a_209758,t_1168,IN_TOPIC
a_209758,t_1195,IN_TOPIC
a_209758,t_147,IN_TOPIC
a_209758,t_1208,IN_TOPIC
a_209758,t_31,IN_TOPIC
a_209758,t_21,IN_TOPIC
a_209758,t_1213,IN_TOPIC
a_209758,t_1183,IN_TOPIC
a_209758,t_125,IN_TOPIC
a_209758,t_1187,IN_TOPIC
a_209758,t_1170,IN_TOPIC
a_209758,t_1171,IN_TOPIC
a_209758,t_1172,IN_TOPIC
a_20977,t_11,IN_TOPIC
a_20977,t_1200,IN_TOPIC
a_20977,t_26,IN_TOPIC
a_20977,t_32,IN_TOPIC
a_20977,t_1202,IN_TOPIC
a_20977,t_1168,IN_TOPIC
a_20985,t_11,IN_TOPIC
a_20985,t_1200,IN_TOPIC
a_20985,t_70,IN_TOPIC
a_20985,t_145,IN_TOPIC
a_20985,t_1213,IN_TOPIC
a_20985,t_1176,IN_TOPIC
a_20985,t_1180,IN_TOPIC
a_20985,t_1193,IN_TOPIC
a_20987,t_1207,IN_TOPIC
a_20987,t_1,IN_TOPIC
a_20987,t_3,IN_TOPIC
a_20987,t_8,IN_TOPIC
a_20987,t_1180,IN_TOPIC
a_20987,t_1193,IN_TOPIC
a_209920,t_1174,IN_TOPIC
a_209920,t_32,IN_TOPIC
a_209920,t_1,IN_TOPIC
a_209920,t_6,IN_TOPIC
a_209920,t_59,IN_TOPIC
a_209922,t_1168,IN_TOPIC
a_209922,t_8,IN_TOPIC
a_209922,t_147,IN_TOPIC
a_209922,t_1174,IN_TOPIC
a_209922,t_1,IN_TOPIC
a_209922,t_6,IN_TOPIC
a_209922,t_59,IN_TOPIC
a_209922,t_32,IN_TOPIC
a_209922,t_1180,IN_TOPIC
a_209922,t_70,IN_TOPIC
a_209926,t_8,IN_TOPIC
a_209926,t_1204,IN_TOPIC
a_209926,t_3,IN_TOPIC
a_209926,t_48,IN_TOPIC
a_209926,t_1180,IN_TOPIC
a_209926,t_70,IN_TOPIC
a_209926,t_1205,IN_TOPIC
a_209931,t_8,IN_TOPIC
a_209931,t_1168,IN_TOPIC
a_209931,t_147,IN_TOPIC
a_209931,t_1204,IN_TOPIC
a_209931,t_1174,IN_TOPIC
a_209931,t_1208,IN_TOPIC
a_209931,t_3,IN_TOPIC
a_209931,t_17,IN_TOPIC
a_209931,t_1213,IN_TOPIC
a_209931,t_32,IN_TOPIC
a_209931,t_1180,IN_TOPIC
a_209931,t_1183,IN_TOPIC
a_209931,t_1173,IN_TOPIC
a_209934,t_1208,IN_TOPIC
a_209934,t_8,IN_TOPIC
a_209934,t_1195,IN_TOPIC
a_209934,t_147,IN_TOPIC
a_209934,t_1196,IN_TOPIC
a_209934,t_1113,IN_TOPIC
a_209934,t_48,IN_TOPIC
a_209934,t_1213,IN_TOPIC
a_209934,t_70,IN_TOPIC
a_209934,t_1181,IN_TOPIC
a_209934,t_26,IN_TOPIC
a_209937,t_1168,IN_TOPIC
a_209937,t_147,IN_TOPIC
a_209937,t_1204,IN_TOPIC
a_209937,t_1174,IN_TOPIC
a_209937,t_1,IN_TOPIC
a_209937,t_1137,IN_TOPIC
a_209937,t_32,IN_TOPIC
a_209937,t_1206,IN_TOPIC
a_209937,t_1173,IN_TOPIC
a_20994,t_11,IN_TOPIC
a_20994,t_106,IN_TOPIC
a_20994,t_70,IN_TOPIC
a_20994,t_32,IN_TOPIC
a_20994,t_147,IN_TOPIC
a_209941,t_8,IN_TOPIC
a_209941,t_11,IN_TOPIC
a_209941,t_1168,IN_TOPIC
a_209941,t_147,IN_TOPIC
a_209941,t_1174,IN_TOPIC
a_209941,t_1208,IN_TOPIC
a_209941,t_31,IN_TOPIC
a_209941,t_1200,IN_TOPIC
a_209941,t_13,IN_TOPIC
a_209941,t_20,IN_TOPIC
a_209941,t_19,IN_TOPIC
a_209941,t_1213,IN_TOPIC
a_209941,t_1176,IN_TOPIC
a_209941,t_32,IN_TOPIC
a_209941,t_1180,IN_TOPIC
a_209941,t_1183,IN_TOPIC
a_209941,t_1187,IN_TOPIC
a_209941,t_1203,IN_TOPIC
a_209941,t_1171,IN_TOPIC
a_209955,t_8,IN_TOPIC
a_209955,t_1195,IN_TOPIC
a_209955,t_15,IN_TOPIC
a_209955,t_1168,IN_TOPIC
a_209955,t_1204,IN_TOPIC
a_209955,t_1174,IN_TOPIC
a_209955,t_43,IN_TOPIC
a_209955,t_3,IN_TOPIC
a_209955,t_1198,IN_TOPIC
a_209955,t_32,IN_TOPIC
a_209955,t_1182,IN_TOPIC
a_209955,t_1187,IN_TOPIC
a_209955,t_1194,IN_TOPIC
a_209955,t_1205,IN_TOPIC
a_209955,t_1131,IN_TOPIC
a_210055,t_8,IN_TOPIC
a_210055,t_11,IN_TOPIC
a_210055,t_1195,IN_TOPIC
a_210055,t_1168,IN_TOPIC
a_210055,t_147,IN_TOPIC
a_210055,t_1204,IN_TOPIC
a_210055,t_1174,IN_TOPIC
a_210055,t_1200,IN_TOPIC
a_210055,t_1,IN_TOPIC
a_210055,t_1137,IN_TOPIC
a_210055,t_1176,IN_TOPIC
a_210055,t_32,IN_TOPIC
a_210055,t_1180,IN_TOPIC
a_210055,t_70,IN_TOPIC
a_210055,t_125,IN_TOPIC
a_210055,t_1198,IN_TOPIC
a_210055,t_1206,IN_TOPIC
a_210055,t_1202,IN_TOPIC
a_210055,t_1172,IN_TOPIC
a_21007,t_11,IN_TOPIC
a_21007,t_106,IN_TOPIC
a_21007,t_48,IN_TOPIC
a_21007,t_70,IN_TOPIC
a_21007,t_1213,IN_TOPIC
a_21007,t_1182,IN_TOPIC
a_21007,t_1168,IN_TOPIC
a_210073,t_1168,IN_TOPIC
a_210073,t_147,IN_TOPIC
a_210073,t_1164,IN_TOPIC
a_210073,t_3,IN_TOPIC
a_210073,t_31,IN_TOPIC
a_210073,t_19,IN_TOPIC
a_210073,t_20,IN_TOPIC
a_210073,t_1183,IN_TOPIC
a_210073,t_125,IN_TOPIC
a_210073,t_1187,IN_TOPIC
a_210073,t_1171,IN_TOPIC
a_210073,t_1172,IN_TOPIC
a_210073,t_1173,IN_TOPIC
a_210075,t_1168,IN_TOPIC
a_210075,t_8,IN_TOPIC
a_210075,t_147,IN_TOPIC
a_210075,t_1204,IN_TOPIC
a_210075,t_3,IN_TOPIC
a_210075,t_31,IN_TOPIC
a_210075,t_1185,IN_TOPIC
a_210075,t_1206,IN_TOPIC
a_210075,t_1170,IN_TOPIC
a_210075,t_1172,IN_TOPIC
a_210078,t_1168,IN_TOPIC
a_210078,t_8,IN_TOPIC
a_210078,t_147,IN_TOPIC
a_210078,t_3,IN_TOPIC
a_210078,t_31,IN_TOPIC
a_210078,t_1185,IN_TOPIC
a_210078,t_48,IN_TOPIC
a_210078,t_1186,IN_TOPIC
a_210078,t_125,IN_TOPIC
a_210087,t_8,IN_TOPIC
a_210087,t_11,IN_TOPIC
a_210087,t_147,IN_TOPIC
a_210087,t_1204,IN_TOPIC
a_210087,t_1174,IN_TOPIC
a_210087,t_1208,IN_TOPIC
a_210087,t_1137,IN_TOPIC
a_210087,t_1200,IN_TOPIC
a_210087,t_17,IN_TOPIC
a_210087,t_1213,IN_TOPIC
a_210087,t_32,IN_TOPIC
a_210112,t_1168,IN_TOPIC
a_210112,t_147,IN_TOPIC
a_210112,t_15,IN_TOPIC
a_210112,t_3,IN_TOPIC
a_210112,t_1137,IN_TOPIC
a_210112,t_78,IN_TOPIC
a_21013,t_11,IN_TOPIC
a_21013,t_106,IN_TOPIC
a_21013,t_70,IN_TOPIC
a_21013,t_34,IN_TOPIC
a_21013,t_32,IN_TOPIC
a_21013,t_147,IN_TOPIC
a_210150,t_1208,IN_TOPIC
a_210150,t_1195,IN_TOPIC
a_210150,t_1174,IN_TOPIC
a_210150,t_31,IN_TOPIC
a_210150,t_29,IN_TOPIC
a_210150,t_21,IN_TOPIC
a_210150,t_1213,IN_TOPIC
a_210156,t_1168,IN_TOPIC
a_210156,t_147,IN_TOPIC
a_210156,t_1204,IN_TOPIC
a_210156,t_31,IN_TOPIC
a_210156,t_43,IN_TOPIC
a_210156,t_125,IN_TOPIC
a_210156,t_1160,IN_TOPIC
a_210156,t_1205,IN_TOPIC
a_210156,t_1167,IN_TOPIC
a_210156,t_1172,IN_TOPIC
a_210156,t_1173,IN_TOPIC
a_210158,t_147,IN_TOPIC
a_210158,t_1204,IN_TOPIC
a_210158,t_1174,IN_TOPIC
a_210158,t_31,IN_TOPIC
a_210158,t_43,IN_TOPIC
a_210158,t_42,IN_TOPIC
a_210158,t_32,IN_TOPIC
a_210158,t_1206,IN_TOPIC
a_210159,t_147,IN_TOPIC
a_210159,t_1204,IN_TOPIC
a_210159,t_1174,IN_TOPIC
a_210159,t_31,IN_TOPIC
a_210159,t_43,IN_TOPIC
a_210159,t_17,IN_TOPIC
a_210159,t_36,IN_TOPIC
a_210159,t_48,IN_TOPIC
a_210159,t_32,IN_TOPIC
a_210159,t_1206,IN_TOPIC
a_210159,t_26,IN_TOPIC
a_210178,t_1168,IN_TOPIC
a_210178,t_147,IN_TOPIC
a_210178,t_1208,IN_TOPIC
a_210178,t_3,IN_TOPIC
a_210178,t_1,IN_TOPIC
a_210178,t_1213,IN_TOPIC
a_210178,t_125,IN_TOPIC
a_210178,t_1169,IN_TOPIC
a_210178,t_1172,IN_TOPIC
a_210182,t_8,IN_TOPIC
